Title,URL,Procesado,Nota,Votos,Año,Reparto,Director,Compañias,Coproduccion,Generos,Premios
El arte de morir,https://www.filmaffinity.com/es/film159430.html,Sí,4.4,7286,2000,"Fele Martínez, María Esteve, Gustavo Salmerón, Adriá Collado, Lucía Jiménez, Elsa Pataky, Sergio Peris-Mencheta, Emilio Gutiérrez Caba",Álvaro Fernández Armero,"Entertainment One, Canal+, RTVE","One,Canal+,RTVE","Terror, Thriller, Thriller psicológico, Slasher, Asesinos en serie",2000: Premios Goya: Nominada a mejor canción y efectos especiales
El curso en que amamos a Kim Novak,https://www.filmaffinity.com/es/film738217.html,Sí,4.4,128,1980,"Miguel Ayones, Miguel Arribas, Kiti Mánver, Cecilia Roth, Beatriz Elorrieta, Antonio Gamero, Roxanne Bach, Janet Harrison, Mercedes Barranco, Luis Rico",Juan José Porto,Togapor Producciones Cinematográficas,Producciones,"Comedia, Drama, Años 50",
El santuario no se rinde,https://www.filmaffinity.com/es/film869032.html,Sí,4.4,259,1949,"Alfredo Mayo, Beatriz de Añara, Tomás Blanco, Mary Lamar, Carlos Muñoz, Fernando Fernández de Córdoba, José María Lado, Eduardo Fajardo, Antonio Casas, Ángel de Andrés, Arturo Marín, Rafael Bardem",Arturo Ruiz Castillo,"Valencia Films, Centro Film","Films,Centro","Drama, Bélico, Guerra Civil Española",
Cuernos de espuma (Shampoo Horns),https://www.filmaffinity.com/es/film247576.html,Sí,4.4,328,1997,No se encontró información de reparto,Manuel Toledano,"Esicma Productions, MP Consulting International Inc., Elías Querejeta","Productions,MP","Drama, Homosexualidad",1998: Festival de Málaga: Mejor dirección
Para toda la muerte,https://www.filmaffinity.com/es/film630717.html,Sí,4.4,859,2020,"Alberto López, Alfonso Sánchez, Estefanía de los Santos, Joaquín Ortega, Josep Maria Riera, Marta Tomasa, Fina Rius, Fernanda Orazi, María Cabrera, Mila Fernández",Alfonso Sánchez,"Mundo Ficción, Enciende TV, Canal Sur, Junta de Andalucía","Ficción,Enciende","Comedia, Comedia negra",
Búsqueme a esa chica,https://www.filmaffinity.com/es/film523717.html,Sí,4.4,1158,1964,"Pepa Flores ""Marisol"", Ramón Arcusa, Manuel de la Calva, José Bódalo, Robert Hutton, Isabel Garcés, Juan Carlos Mareco, Fernando Sánchez Polack, Fernando Guillén",Fernando Palacios,Guión Producciones Cinematográficas,Producciones,"Comedia, Romance, Musical",
La casa del caracol,https://www.filmaffinity.com/es/film349085.html,Sí,4.4,1634,2021,"Javier Rey, Paz Vega, Carlos Alcántara, Norma Martínez, Luna Fulgencio, Ava Salazar, Pedro Casablanc, Elvira Mínguez, Vicente Vergara, Jesús Carroza, Amparo Alcaraz, Fernando Tejero",Macarena Astorga,"Esto También Pasará, Bowfinger International Pictures, Basque Films, Tondero Producciones, Hippo Entertainment Group",España-Perú;Esto,"Thriller, Thriller psicológico",2021: Festival de Málaga: Sección oficial
Berlín Blues,https://www.filmaffinity.com/es/film519052.html,Sí,4.4,106,1988,"Julia Migenes, Keith Baxter, José Coronado, Javier Gurruchaga, Gerardo Vera, Jesús López Cobos, Mireia Ros, Josep Maria Pou",Ricardo Franco,No se encontró información de compañías,No se encontró información de coproducción,"Drama, Romance, Música","1988: Goya al mejor sonido, 7 nominaciones"
El triangulito,https://www.filmaffinity.com/es/film113751.html,Sí,4.4,161,1970,"Fernando Fernán Gómez, Gerard Barray, Dyanik Zurakowska, Sergio Doré, Verónica Luján, Ana María Ventura",José María Forqué,Producciones Cinematográficas Orfeo,Cinematográficas,Comedia,
El tiempo de los monstruos,https://www.filmaffinity.com/es/film196234.html,Sí,4.4,753,2015,"Javier Cámara, Candela Peña, Carmen Machi, Julián López, Secun De La Rosa, Jorge Monje, Yael Bamatán, Antonia San Juan, Pepón Nieto, Pilar Castro",Félix Sabroso,"Seven FIlms Producciones, Canal+ España",FIlms,"Comedia, Cine dentro del cine",
Tiro en la cabeza,https://www.filmaffinity.com/es/film148175.html,Sí,4.4,1253,2008,No se encontró información de reparto,Jaime Rosales,Fredesval Films,Films,"Drama, Cine experimental, Terrorismo, ETA",2008: Festival de San Sebastián: Nominada a la Concha de Oro
Se buscan Fulmontis,https://www.filmaffinity.com/es/film810397.html,Sí,4.4,1306,1999,"Antonio Molero, Guillermo Toledo, Ernesto Arango, Sonia Jávaga, Carmen del Valle, Antonio Castro, Enriqueta Carballeira, Arturo López Serrano, José Miguel Ariza, Javivi",Alejandro Calvo-Sotelo,"Se Buscan Fulmontis P.C, Telefábrica Multimedia, Canal Sur, CPI, Rioja Films Producciones Cinematográficas S.L.",Buscan,"Comedia, Trabajo/empleo",1999: Festival de Málaga: Premio del Público
Los cántabros,https://www.filmaffinity.com/es/film999650.html,Sí,4.3,103,1980,"Paul Naschy, Joaquín Gómez Sáinz, Frank Braña, Luis Ciges, Antonio Durán, Blanca Estrada, Paloma Hurtado, Antonio Iranzo, Jenny Llada, José Marco, Antonio Mayans, Alfredo Mayo, Verónica Miriel, Julia Saly",Paul Naschy,Monge Films S.A,Films,"Aventuras, Bélico, Histórico, Antigua Roma",
Blockbuster,https://www.filmaffinity.com/es/film242803.html,Sí,4.3,118,2013,"Manuel Zarzo, Adam Jezierski, Jesús Guzmán, Luis Varela, María José Alfonso, Fernando Esteso",Tirso Calero,"Digital Cine Media, Gold Tower Producciones, GoldStudio Lab",Cine,"Drama, Comedia, Cine dentro del cine",2013: Festival de Gijón: Sección oficial largometrajes a competición
La lava en los labios,https://www.filmaffinity.com/es/film385156.html,Sí,4.3,138,2013,"María José Gil, Ana Bettschen, Eva Marciel, Eva Llorach, Belén Riquelme, Rocío León",Jordi Costa,"Acacia Films S. L, Kinora, Mood Studio, Calle 13 Universal",Films,"Intriga, Drama psicológico",
Blanca por fuera y Rosa por dentro,https://www.filmaffinity.com/es/film144636.html,Sí,4.3,141,1971,"José Luis López Vázquez, Esperanza Roy, José Rubio, Josele Román, Rafael Alonso, Valeriano Andrés, Mary Paz Pondal, Manuel Alexandre, Santiago Ontañón, Lone Fleming, Luis Giménez, Paquita Villalba, Margot Cottens",Pedro Lazaga,Mundial Film,Film,Comedia,
Operación cabaretera,https://www.filmaffinity.com/es/film706250.html,Sí,4.3,471,1967,"Gracita Morales, José Luis López Vázquez, Mara Cruz, Tomás Blanco, Marisol Ayuso, Antonio Ozores, Mario Morales, Elisabetta Wu, Enrique Avila, Rogelio Madrid, Luchy Soto, Goyo Lebrero, Félix Dafauce",Mariano Ozores,Ízaro Films,Films,Comedia,
Mil cretinos,https://www.filmaffinity.com/es/film621567.html,Sí,4.3,485,2011,"Francesc Orella, Julieta Serrano, Santi Millán, Jordi Bosch, Clara Segura, Edu Soto, Joan Crosas, Roger Príncep, Mar Ulldemolins, Toni Albà, Joel Joan, Joan Borrás, Carme Molina",Ventura Pons,Els Films de la Rambla,Films,"Comedia, Drama, Película de episodios",2011: Premios Gaudí: 2 nominaciones
El invierno de las anjanas,https://www.filmaffinity.com/es/film842434.html,Sí,4.3,561,1999,"Eduardo Noriega, Elena Anaya, Elvira Mínguez, Juan Margallo, Ana Gracia, Fernando Vivanco, Juan Diego, Antonio Resines, Alicia Fernández",Pedro Telechea,"Alma Ata, Astrolabio Producciones","Ata,Astrolabio","Drama, Romance, Guerra de Cuba",
Anomalous,https://www.filmaffinity.com/es/film379567.html,Sí,4.3,685,2016,"Lluís Homar, Christy Escobar, Edgar Fox, Adria Arjona, Ben Temple, Julio Perillán, LoDeon, Jeffrey Alan Solomon, Gonzalo Bouza, Soraya Padrao, Michele-Nanette Miller",Hugo Stuven,"Numerica Films, Visiona TV","Films,Visiona","Fantástico, Terror, Thriller",
La piel del tambor,https://www.filmaffinity.com/es/film217134.html,Sí,4.3,1644,2022,"Richard Armitage, Amaia Salamanca, Fionnula Flanagan, Paul Freeman, Paul Guilfoyle, Alicia Borrachero, Joe Manjón, William Keen, Carlos Cuevas, Unax Ugalde, Jorge Sanz, Rodolfo Sancho, Peter Vives",Sergio Dow,"Enrique Cerezo P.C., Drumskin Productions, Fundacion Enic Producciones, North By Northwest, Spal Films",España-Colombia-Italia;Enrique,"Thriller, Intriga, Crimen, Años 90",
Rainbow,https://www.filmaffinity.com/es/film907122.html,Sí,4.3,2602,2022,"Dora Postigo, Ayax Pedrosa, Wekaforé Jibril, Carmen Maura, Carmen Machi, Luis Bermejo, Hovik Keuchkerian, Samantha Hudson, Carmina Barrios, Soraya Yasmin, Rossy de Palma, Ester Expósito, Paulina Gálvez",Paco León,"Telecinco Cinema, Andy Joke, Colosé Producciones, Los Amigos de Dorothy, Mediaset España, Netflix","Cinema,Andy","Fantástico, Musical, Drama",
Los ojos siniestros del doctor Orloff,https://www.filmaffinity.com/es/film517778.html,Sí,4.3,122,1973,"William Berger, Montserrat Prous, Edmund Purdom, Loreta Tovar, Kali Hansa, Robert Woods, Lina Romay",Jesús Franco,Manacoa Films,Films,Terror,
Palabras de amor,https://www.filmaffinity.com/es/film358308.html,Sí,4.3,226,1968,"Joan Manuel Serrat, Serena Vergano, Cristina Galbó, Emilio Gutiérrez Caba, Manuel Galiana, María José Goyanes",Antoni Ribas,Producciones Balcázar,Balcázar,"Drama, Romance, Drama romántico",
Tierno verano de lujurias y azoteas,https://www.filmaffinity.com/es/film167284.html,Sí,4.3,552,1992,"Marisa Paredes, Gabino Diego, Imanol Arias, Ana Álvarez, Laura Bayonas, Clara Sanchís, José María Tasso, Sara Sanders, Paula Soldevila, Ruben Cosenza, Gabriel Garbisu, Peio Arzak",Jaime Chávarri,"Jet Films, Sogetel, Sogepaq, Alfredo Matas","Films,Sogetel,Sogepaq.Productor:Alfredo",Comedia,
Tengo 17 años,https://www.filmaffinity.com/es/film648522.html,Sí,4.3,558,1964,"Rocío Durcal, Pedro Osinaga, Roberto Font, Luis Peña, Emilio Gutiérrez Caba, Luz Márquez, Luis Morris, Ricardo Ferrante, José Morales, Rafael Guerrero, Mario Morales, Josefina Serratosa, Amparo Baró, Beatriz Peña, Ricardo Palacios, Agustín González",José María Forqué,"Época Films S.A, Procusa",Films,"Drama, Adolescencia",
¡Que vienen los socialistas!,https://www.filmaffinity.com/es/film159312.html,Sí,4.3,790,1982,"José Sacristán, Luis Escobar, Antonio Ozores, Jenny Llada, Azucena Hernández, Alfonso del Real, Antonio Gamero, Raúl Sender",Mariano Ozores,Ízaro Films,Films,Comedia,
Gisaku,https://www.filmaffinity.com/es/film820786.html,Sí,4.3,826,2005,No se encontró información de reparto,Baltasar Pedrosa,Filmax Animation,Animation,"Animación, Aventuras, Fantástico, Acción, Samuráis",2005: Premios Goya: Nominada a Mejor película de animación
En fuera de juego,https://www.filmaffinity.com/es/film411139.html,Sí,4.3,1989,2011,"Fernando Tejero, Diego Peretti, Carolina Peleritti, Chino Darín, Laura Pamplona, Hugo Silva, José Sancho, Patricia Montero, Carmen Ruiz, Carlos Chamarro, Jordi Sánchez, Ricardo Darín, Sayago Ayuso",David Marqués,"Nadie es perfecto, Telefónica Studios",España-Argentina;Nadie,"Comedia, Drama, Fútbol",2011: Festival de Málaga: Sección oficial - Largometrajes a concurso
Nacida para ganar,https://www.filmaffinity.com/es/film471068.html,Sí,4.3,2261,2016,"Alexandra Jiménez, Cristina Castaño, Victoria Abril, José Manuel Cervino, Ana María Ayala, Trinidad Iglesias, Luisber Santiago, Susi Bodega, Vicky Bodega, Marta Belenguer, Antonio de la Cruz, María Morales, Raquel Pérez",Vicente Villanueva,"Tornasol Films, Hernández y Fernández P.C, Mistery Producciones AIE, ICAA, Audiovisual Aval SGR, Movistar Plus+, RTVE","Films,Hernández",Comedia,
El páramo,https://www.filmaffinity.com/es/film787296.html,Sí,4.3,3263,2021,"Inma Cuesta, Asier Flores, Roberto Álamo, Víctor Benjumea, Alejandra Howard",David Casademunt,"Netflix España, Netflix",España.Distribuidora:Netflix,"Terror, Intriga, Vida rural, Thriller psicológico",2021: Festival de Sitges: Sección oficial largometrajes a concurso
Wilaya,https://www.filmaffinity.com/es/film961142.html,Sí,4.3,180,2011,No se encontró información de reparto,Pedro Pérez-Rosado,Wanda Visión,Visión,"Drama, Familia, África",2012: Festival de Málaga: Mejor banda sonora
